timestamp,settlement_period,nd,tsd,england_wales_demand,embedded_wind_generation,embedded_wind_capacity,embedded_solar_generation,embedded_solar_capacity,non_bm_stor,pump_storage_pumping,scottish_transfer,ifa_flow,ifa2_flow,britned_flow,moyle_flow,east_west_flow,nemo_flow,nsl_flow,eleclink_flow,viking_flow,greenlink_flow,day,month,year,hour,minute,quarter,weekday,week_number,day_of_week,is_weekend,is_morning_peak,is_evening_peak,night,lagged_demand_30m,lagged_demand_1h,lagged_demand_24h,demand_rolling_mean_24h,renewable_gen,renewable_pct,net_demand
2025-01-01 00:00:00,1,21036,26215,19918,5405,6606,0,19270,0,859,6353,-1518,-1026,1,-232,-386,-558,96,0,241,0,1,1,2025,0,0,1,2,1,Wednesday,False,False,False,True,,,,19918.0,5405,0.27136258660508084,14513
2025-01-01 00:30:00,2,21222,26063,20167,5358,6606,0,19270,0,735,6333,-1513,-1023,1,-124,-282,-564,51,0,262,0,1,1,2025,0,30,1,2,1,Wednesday,False,False,False,True,19918.0,,,20042.5,5358,0.2656815589824962,14809
2025-01-01 01:00:00,3,21385,25734,20328,5237,6606,0,19270,0,691,6380,-1428,-922,1,-119,-384,-205,62,0,414,0,1,1,2025,1,0,1,2,1,Wednesday,False,False,False,True,20167.0,19918.0,,20137.666666666668,5237,0.257624950806769,15091
2025-01-01 01:30:00,4,20473,24988,19460,5115,6606,0,19270,0,931,6250,-1423,-915,0,-119,-334,-193,37,0,423,0,1,1,2025,1,30,1,2,1,Wednesday,False,False,False,True,20328.0,20167.0,,19968.25,5115,0.26284686536485097,14345
2025-01-01 02:00:00,5,19634,24912,18654,5080,6606,0,19270,0,854,6142,-1539,-899,0,-119,-363,-622,-282,0,288,0,1,1,2025,2,0,1,2,1,Wednesday,False,False,False,True,19460.0,20328.0,,19705.4,5080,0.2723276509059719,13574
2025-01-01 02:30:00,6,19214,24562,18248,5044,6606,0,19270,0,880,6338,-1543,-899,1,-119,-345,-640,-322,0,273,0,1,1,2025,2,30,1,2,1,Wednesday,False,False,False,True,18654.0,19460.0,,19462.5,5044,0.2764138535729943,13204
2025-01-01 03:00:00,7,18874,24258,17855,4972,6606,0,19270,0,777,6549,-1467,-924,0,-119,-390,-777,-330,0,147,0,1,1,2025,3,0,1,2,1,Wednesday,False,False,False,True,18248.0,18654.0,,19232.85714285714,4972,0.278465415849902,12883
2025-01-01 03:30:00,8,18448,24015,17367,4900,6606,0,19270,0,914,6540,-1465,-928,0,-119,-413,-782,-346,0,127,0,1,1,2025,3,30,1,2,1,Wednesday,False,False,False,True,17855.0,18248.0,,18999.625,4900,0.28214429665457474,12467
2025-01-01 04:00:00,9,17844,24100,16774,4815,6606,0,19270,0,914,6586,-1541,-1021,1,-119,-412,-855,-538,0,-256,0,1,1,2025,4,0,1,2,1,Wednesday,False,False,False,True,17367.0,17855.0,,18752.333333333332,4815,0.28705138905448907,11959
2025-01-01 04:30:00,10,17545,23924,16489,4730,6606,0,19270,0,901,6263,-1546,-1027,1,-119,-465,-858,-581,0,-282,0,1,1,2025,4,30,1,2,1,Wednesday,False,False,False,True,16774.0,17367.0,,18526.0,4730,0.2868579052701801,11759
2025-01-01 05:00:00,11,17383,23985,16289,4594,6606,0,19270,0,910,6011,-1546,-1026,1,-119,-498,-793,-826,0,-284,0,1,1,2025,5,0,1,2,1,Wednesday,False,False,False,True,16489.0,16774.0,,18322.636363636364,4594,0.2820308183436675,11695
2025-01-01 05:30:00,12,17609,24064,16498,4457,6606,0,19270,0,903,5999,-1546,-1026,1,-119,-358,-788,-832,0,-283,0,1,1,2025,5,30,1,2,1,Wednesday,False,False,False,True,16289.0,16489.0,,18170.583333333332,4457,0.2701539580555219,12041
2025-01-01 06:00:00,13,18620,24067,17411,4314,6606,0,19270,0,898,5977,-1546,-1028,0,-119,-207,-349,-531,0,-169,0,1,1,2025,6,0,1,2,1,Wednesday,False,False,False,True,16498.0,16289.0,,18112.153846153848,4314,0.24777439549709954,13097
2025-01-01 06:30:00,14,18757,23989,17485,4171,6606,0,19270,0,898,5861,-1545,-1013,0,-119,-89,-327,-490,0,-151,0,1,1,2025,6,30,1,2,1,Wednesday,False,False,False,True,17411.0,16498.0,,18067.35714285714,4171,0.2385473262796683,13314
2025-01-01 07:00:00,15,19371,23563,18095,4254,6606,0,19270,0,900,5384,-1478,-460,1,-119,-189,133,-446,0,192,0,1,1,2025,7,0,1,2,1,Wednesday,False,True,False,False,17485.0,17411.0,,18069.2,4254,0.23509256700746062,13841
2025-01-01 07:30:00,16,19466,23572,18171,4336,6606,0,19270,0,889,4989,-1467,-423,0,-119,-198,154,-410,0,217,0,1,1,2025,7,30,1,2,1,Wednesday,False,True,False,False,18095.0,17485.0,,18075.5625,4336,0.2386219800781465,13835
2025-01-01 08:00:00,17,20047,23638,18688,4600,6606,0,19270,0,887,4826,-1144,-474,1,-121,-333,437,-32,0,260,0,1,1,2025,8,0,1,2,1,Wednesday,False,True,False,False,18171.0,18095.0,,18111.58823529412,4600,0.2461472602739726,14088
2025-01-01 08:30:00,18,20771,24373,19399,4864,6606,1,19270,0,804,5254,-1107,-463,1,-220,-408,447,45,0,281,0,1,1,2025,8,30,1,2,1,Wednesday,False,True,False,False,18688.0,18171.0,,18183.11111111111,4865,0.2507861229960307,14534
2025-01-01 09:00:00,19,22290,25010,20754,4849,6606,29,19270,0,875,5440,-425,74,1,-300,-520,167,419,0,897,0,1,1,2025,9,0,1,2,1,Wednesday,False,True,False,False,19399.0,18688.0,,18318.42105263158,4878,0.23503902862098872,15876
2025-01-01 09:30:00,20,23225,25784,21697,4833,6606,117,19270,0,754,5528,-375,122,0,-300,-530,163,495,0,938,0,1,1,2025,9,30,1,2,1,Wednesday,False,True,False,False,20754.0,19399.0,,18487.35,4950,0.22814213946628567,16747
2025-01-01 10:00:00,21,24685,26796,23023,4715,6606,222,19270,0,680,5158,53,507,0,-300,-531,710,867,0,885,0,1,1,2025,10,0,1,2,1,Wednesday,False,False,False,False,21697.0,20754.0,,18703.333333333332,4937,0.21443773617686662,18086
2025-01-01 10:30:00,22,25327,27582,23550,4597,6606,329,19270,0,755,4961,121,545,0,-369,-531,736,943,0,883,0,1,1,2025,10,30,1,2,1,Wednesday,False,False,False,False,23023.0,21697.0,,18923.636363636364,4926,0.209171974522293,18624
2025-01-01 11:00:00,23,26995,29359,25023,4448,6606,377,19270,0,783,4687,1354,963,0,-450,-531,1008,1317,0,982,0,1,1,2025,11,0,1,2,1,Wednesday,False,False,False,False,23550.0,23023.0,,19188.82608695652,4825,0.19282260320505135,20198
2025-01-01 11:30:00,24,27723,29852,25618,4298,6606,436,19270,0,577,4686,1461,992,0,-445,-507,1019,1366,0,989,0,1,1,2025,11,30,1,2,1,Wednesday,False,False,False,False,25023.0,23550.0,,19456.708333333332,4734,0.18479194316496214,20884
2025-01-01 12:00:00,25,28785,30144,26600,4270,6606,475,19270,0,18,4841,1508,991,1,-369,-372,1019,1394,0,985,0,1,1,2025,12,0,1,2,1,Wednesday,False,False,False,False,25618.0,25023.0,,19742.44,4745,0.17838345864661653,21855
2025-01-01 12:30:00,26,29386,30688,27073,4241,6606,476,19270,0,5,4859,1511,991,0,-443,-254,1019,1397,0,985,0,1,1,2025,12,30,1,2,1,Wednesday,False,False,False,False,26600.0,25618.0,,20024.384615384617,4717,0.17423263029586672,22356
2025-01-01 13:00:00,27,29865,31056,27517,4007,6606,511,19270,0,5,5239,1511,992,1,-451,-135,1019,1397,0,985,0,1,1,2025,13,0,1,2,1,Wednesday,False,False,False,False,27073.0,26600.0,,20301.88888888889,4518,0.1641894101827961,22999
2025-01-01 13:30:00,28,29858,31145,27419,3772,6606,510,19270,0,9,4910,1510,991,0,-450,-228,1019,1397,0,985,0,1,1,2025,13,30,1,2,1,Wednesday,False,False,False,False,27517.0,27073.0,,20556.071428571428,4282,0.1561690798351508,23137
2025-01-01 14:00:00,29,29999,31271,27504,3541,6606,353,19270,0,9,4839,1511,992,1,-449,-214,1000,1397,0,985,0,1,1,2025,14,0,1,2,1,Wednesday,False,False,False,False,27419.0,27517.0,,20795.655172413793,3894,0.14157940663176266,23610
2025-01-01 14:30:00,30,30406,31648,27807,3310,6606,198,19270,0,9,4444,1510,991,1,-383,-250,999,1397,0,985,0,1,1,2025,14,30,1,2,1,Wednesday,False,False,False,False,27504.0,27419.0,,21029.366666666665,3508,0.12615528464055814,24299
2025-01-01 15:00:00,31,30780,32235,28104,3140,6606,71,19270,0,10,4077,1510,991,1,-445,-400,999,1397,0,985,0,1,1,2025,15,0,1,2,1,Wednesday,False,False,False,False,27807.0,27504.0,,21257.58064516129,3211,0.11425419869057786,24893
2025-01-01 15:30:00,32,31036,32569,28258,2969,6606,5,19270,0,19,3733,1511,991,1,-450,-464,1000,1397,0,985,0,1,1,2025,15,30,1,2,1,Wednesday,False,False,False,False,28104.0,27807.0,,21476.34375,2974,0.10524453252176375,25284
2025-01-01 16:00:00,33,32260,33833,29332,2734,6606,0,19270,0,13,3680,1510,991,0,-450,-510,999,1397,0,985,0,1,1,2025,16,0,1,2,1,Wednesday,False,False,True,False,28258.0,28104.0,,21714.39393939394,2734,0.09320878221737351,26598
2025-01-01 16:30:00,34,33636,35226,30573,2499,6606,0,19270,0,10,3612,1511,991,1,-450,-530,999,1397,0,985,0,1,1,2025,16,30,1,2,1,Wednesday,False,False,True,False,29332.0,28258.0,,21974.941176470587,2499,0.08173878912766167,28074
2025-01-01 17:00:00,35,34021,35612,30977,2340,6606,0,19270,0,11,3637,1510,991,0,-450,-530,999,1397,0,985,0,1,1,2025,17,0,1,2,1,Wednesday,False,False,True,False,30573.0,29332.0,,22232.14285714286,2340,0.07553991671239953,28637
2025-01-01 17:30:00,36,34014,35605,31045,2181,6606,0,19270,0,10,3797,1510,992,1,-450,-531,999,1397,0,985,0,1,1,2025,17,30,1,2,1,Wednesday,False,False,True,False,30977.0,30573.0,,22476.944444444445,2181,0.07025285875342245,28864
2025-01-01 18:00:00,37,33569,35157,30715,2081,6606,0,19270,0,7,3923,1510,991,1,-450,-531,999,1397,0,985,0,1,1,2025,18,0,1,2,1,Wednesday,False,False,True,False,31045.0,30977.0,,22699.594594594593,2081,0.0677519127462152,28634
2025-01-01 18:30:00,38,32966,34558,30142,1980,6606,0,19270,0,11,3926,1510,991,0,-450,-531,999,1397,0,985,0,1,1,2025,18,30,1,2,1,Wednesday,False,False,True,False,30715.0,31045.0,,22895.447368421053,1980,0.06568907172715811,28162
2025-01-01 19:00:00,39,32273,33867,29570,1882,6606,0,19270,0,13,3810,1511,992,0,-450,-531,999,1397,0,985,0,1,1,2025,19,0,1,2,1,Wednesday,False,False,True,False,30142.0,30715.0,,23066.589743589742,1882,0.06364558674332094,27688
2025-01-01 19:30:00,40,31660,33255,28965,1783,6606,0,19270,0,15,3816,1510,991,1,-450,-530,999,1397,0,985,0,1,1,2025,19,30,1,2,1,Wednesday,False,False,True,False,29570.0,30142.0,,23214.05,1783,0.061557051614016915,27182
2025-01-01 20:00:00,41,31110,32704,28445,1730,6606,0,19270,0,16,3777,1510,992,1,-450,-528,999,1397,0,985,0,1,1,2025,20,0,1,2,1,Wednesday,False,False,False,False,28965.0,29570.0,,23341.634146341465,1730,0.06081912462647214,26715
2025-01-01 20:30:00,42,29907,31503,27382,1676,6606,0,19270,0,17,3632,1510,991,0,-450,-529,999,1397,0,985,0,1,1,2025,20,30,1,2,1,Wednesday,False,False,False,False,28445.0,28965.0,,23437.833333333332,1676,0.06120809290774962,25706
2025-01-01 21:00:00,43,28916,30510,26484,1631,6606,0,19270,0,16,3728,1511,992,1,-450,-528,999,1397,0,985,0,1,1,2025,21,0,1,2,1,Wednesday,False,False,False,False,27382.0,28445.0,,23508.674418604653,1631,0.06158435281679504,24853
2025-01-01 21:30:00,44,27676,29268,25340,1586,6606,0,19270,0,13,3931,1510,992,1,-450,-529,999,1397,0,985,0,1,1,2025,21,30,1,2,1,Wednesday,False,False,False,False,26484.0,27382.0,,23550.295454545456,1586,0.06258879242304656,23754
2025-01-01 22:00:00,45,26773,28361,24526,1526,6606,0,19270,0,9,3934,1510,992,1,-450,-529,999,1397,0,985,0,1,1,2025,22,0,1,2,1,Wednesday,False,False,False,False,25340.0,26484.0,,23571.977777777778,1526,0.062219685231998695,23000
2025-01-01 22:30:00,46,25523,27087,23266,1466,6606,0,19270,0,8,3969,1511,991,1,-427,-529,999,1397,0,985,0,1,1,2025,22,30,1,2,1,Wednesday,False,False,False,False,24526.0,25340.0,,23565.32608695652,1466,0.06301040144416746,21800
2025-01-01 23:00:00,47,24513,25957,22276,1460,6606,0,19270,0,9,4138,1511,992,1,-364,-471,999,1397,0,985,0,1,1,2025,23,0,1,2,1,Wednesday,False,False,False,True,23266.0,24526.0,,23537.893617021276,1460,0.06554138983659544,20816
2025-01-01 23:30:00,48,23688,25042,21513,1453,6606,0,19272,0,9,4151,1511,992,0,-270,-475,999,1397,0,985,0,1,1,2025,23,30,1,2,1,Wednesday,False,False,False,True,22276.0,23266.0,,23495.708333333332,1453,0.06754055687258867,20060
2025-01-02 00:00:00,1,23560,24740,21449,1512,6606,0,19272,0,5,4278,1511,991,1,-231,-344,999,1397,0,985,0,2,1,2025,0,0,1,3,1,Thursday,False,False,False,True,21513.0,22276.0,19918.0,23527.604166666668,1512,0.07049279686698681,19937
2025-01-02 00:30:00,2,24268,25354,22173,1571,6606,0,19272,0,8,4332,1511,992,1,-288,-190,999,1397,0,985,0,2,1,2025,0,30,1,3,1,Thursday,False,False,False,True,21449.0,21513.0,20167.0,23569.395833333332,1571,0.07085193704054481,20602
2025-01-02 01:00:00,3,23892,24943,21806,1595,6606,0,19272,0,8,4091,1511,992,0,-274,-169,999,1397,0,985,0,2,1,2025,1,0,1,3,1,Thursday,False,False,False,True,22173.0,21449.0,20328.0,23600.1875,1595,0.07314500596166193,20211
2025-01-02 01:30:00,4,23178,24364,21180,1619,6606,0,19272,0,28,3867,1512,992,1,-279,-279,999,1397,0,985,0,2,1,2025,1,30,1,3,1,Thursday,False,False,False,True,21806.0,22173.0,19460.0,23636.020833333332,1619,0.07644003777148253,19561
2025-01-02 02:00:00,5,22879,24317,20877,1638,6606,0,19272,0,57,3997,1512,992,1,-351,-430,999,1397,0,985,0,2,1,2025,2,0,1,3,1,Thursday,False,False,False,True,21180.0,21806.0,18654.0,23682.333333333332,1638,0.07845954878574508,19239
2025-01-02 02:30:00,6,22398,23904,20476,1656,6606,0,19272,0,45,4003,1512,992,0,-334,-527,999,1397,0,985,0,2,1,2025,2,30,1,3,1,Thursday,False,False,False,True,20877.0,21180.0,18248.0,23728.75,1656,0.08087517093182262,18820
2025-01-02 03:00:00,7,22024,23942,20043,1665,6606,0,19272,0,473,3941,1512,992,0,-316,-529,999,1397,0,985,0,2,1,2025,3,0,1,3,1,Thursday,False,False,False,True,20476.0,20877.0,17855.0,23774.333333333332,1665,0.08307139649753031,18378
2025-01-02 03:30:00,8,21955,23983,19939,1673,6606,0,19272,0,595,3963,1512,992,0,-303,-530,999,1397,0,991,0,2,1,2025,3,30,1,3,1,Thursday,False,False,False,True,20043.0,20476.0,17367.0,23827.916666666668,1673,0.083905913034756,18266
2025-01-02 04:00:00,9,21955,23958,19995,1643,6606,0,19272,0,574,3845,1513,992,0,-300,-529,980,1397,0,1210,0,2,1,2025,4,0,1,3,1,Thursday,False,False,False,True,19939.0,20043.0,16774.0,23895.020833333332,1643,0.08217054263565891,18352
2025-01-02 04:30:00,10,21857,24159,19935,1612,6606,0,19272,0,873,3837,1513,990,1,-300,-529,979,1397,0,1229,0,2,1,2025,4,30,1,3,1,Thursday,False,False,False,True,19995.0,19939.0,16489.0,23966.8125,1612,0.08086280411336845,18323
2025-01-02 05:00:00,11,22329,24630,20405,1675,6606,0,19272,0,867,3774,1484,917,0,-303,-531,875,1397,0,1409,0,2,1,2025,5,0,1,3,1,Thursday,False,False,False,True,19935.0,19995.0,16289.0,24052.5625,1675,0.08208772359715756,18730
2025-01-02 05:30:00,12,22843,25095,20897,1737,6606,0,19272,0,828,3951,1483,914,0,-315,-509,851,1398,0,1421,0,2,1,2025,5,30,1,3,1,Thursday,False,False,False,True,20405.0,19935.0,16498.0,24144.208333333332,1737,0.08312197923146863,19160
2025-01-02 06:00:00,13,24594,26028,22627,1742,6606,0,19272,0,115,4087,1465,986,0,-344,-375,32,1397,0,1377,0,2,1,2025,6,0,1,3,1,Thursday,False,False,False,True,20897.0,20405.0,17411.0,24252.875,1742,0.07698766959826756,20885
2025-01-02 06:30:00,14,26502,27766,24455,1746,6606,0,19272,0,15,4108,1449,978,0,-391,-222,-36,1397,0,1373,0,2,1,2025,6,30,1,3,1,Thursday,False,False,False,True,22627.0,20897.0,17485.0,24398.083333333332,1746,0.07139644244530771,22709
2025-01-02 07:00:00,15,28122,30168,26011,1758,6606,0,19272,0,15,4207,918,478,0,-409,-185,-837,1397,0,1329,0,2,1,2025,7,0,1,3,1,Thursday,False,True,False,False,24455.0,22627.0,18095.0,24563.0,1758,0.0675867902041444,24253
2025-01-02 07:30:00,16,29851,32003,27656,1770,6606,0,19272,0,18,4403,893,453,0,-363,-308,-863,1397,0,1328,0,2,1,2025,7,30,1,3,1,Thursday,False,True,False,False,26011.0,24455.0,18171.0,24760.604166666668,1770,0.06400057853630316,25886
2025-01-02 08:00:00,17,32523,34049,30220,1739,6606,1,19272,0,15,4180,1458,770,0,-442,-458,-11,1397,0,1417,0,2,1,2025,8,0,1,3,1,Thursday,False,True,False,False,27656.0,26011.0,18688.0,25000.854166666668,1740,0.05757776307081403,28480
2025-01-02 08:30:00,18,33490,35021,31174,1708,6606,274,19272,0,14,4170,1489,796,1,-450,-467,62,1397,0,1425,0,2,1,2025,8,30,1,3,1,Thursday,False,True,False,False,30220.0,27656.0,19399.0,25246.166666666668,1982,0.06357862321165074,29192
2025-01-02 09:00:00,19,34501,36093,31981,1658,6606,1272,19272,0,17,3751,1510,979,0,-450,-525,893,1397,0,1426,0,2,1,2025,9,0,1,3,1,Thursday,False,True,False,False,31174.0,30220.0,20754.0,25480.0625,2930,0.09161689753291016,29051
2025-01-02 09:30:00,20,34671,36268,31959,1607,6606,2449,19272,0,16,3443,1511,992,0,-450,-531,940,1397,0,1426,0,2,1,2025,9,30,1,3,1,Thursday,False,True,False,False,31981.0,31174.0,21697.0,25693.854166666668,4056,0.12691260677743357,27903
2025-01-02 10:00:00,21,34278,35870,31546,1516,6606,3524,19272,0,11,3429,1513,992,0,-450,-531,442,1397,0,1426,0,2,1,2025,10,0,1,3,1,Thursday,False,False,False,False,31959.0,31981.0,23023.0,25871.416666666668,5040,0.15976668991314272,26506
2025-01-02 10:30:00,22,33808,35402,30965,1425,6606,4456,19272,0,13,3263,1511,991,0,-450,-531,415,1397,0,1426,0,2,1,2025,10,30,1,3,1,Thursday,False,False,False,False,31546.0,31959.0,23550.0,26025.895833333332,5881,0.1899241078637171,25084
2025-01-02 11:00:00,23,33334,35001,30514,1403,6606,5093,19272,0,12,3430,1376,992,0,-450,-531,-74,1397,0,1426,0,2,1,2025,11,0,1,3,1,Thursday,False,False,False,False,30965.0,31546.0,25023.0,26140.291666666668,6496,0.21288588844464837,24018
2025-01-02 11:30:00,24,33213,34887,30342,1381,6606,5466,19272,0,12,3335,1368,992,0,-450,-531,-81,1397,0,1426,0,2,1,2025,11,30,1,3,1,Thursday,False,False,False,False,30514.0,30965.0,25618.0,26238.708333333332,6847,0.22566080021092874,23495
2025-01-02 12:00:00,25,33732,35328,30769,1420,6606,5590,19272,0,15,3295,1389,992,0,-450,-531,667,1397,0,1426,0,2,1,2025,12,0,1,3,1,Thursday,False,False,False,False,30342.0,30514.0,26600.0,26325.5625,7010,0.22782670870031524,23759
2025-01-02 12:30:00,26,33863,35454,30830,1459,6606,5465,19272,0,12,3275,1377,987,0,-448,-531,709,1397,0,1426,0,2,1,2025,12,30,1,3,1,Thursday,False,False,False,False,30769.0,30342.0,27073.0,26403.833333333332,6924,0.22458644177748946,23906
2025-01-02 13:00:00,27,33726,35320,30758,1431,6606,5066,19272,0,13,3184,1238,807,0,-450,-531,624,1397,0,1426,0,2,1,2025,13,0,1,3,1,Thursday,False,False,False,False,30830.0,30769.0,27517.0,26471.354166666668,6497,0.2112295988035633,24261
2025-01-02 13:30:00,28,33837,35431,30854,1402,6606,4365,19272,0,13,3164,1230,793,0,-450,-531,618,1397,0,1417,0,2,1,2025,13,30,1,3,1,Thursday,False,False,False,False,30758.0,30830.0,27419.0,26542.916666666668,5767,0.18691255590847217,25087
2025-01-02 14:00:00,29,34305,35901,31344,1406,6606,3455,19272,0,14,3185,1240,746,0,-451,-531,184,1397,0,1080,0,2,1,2025,14,0,1,3,1,Thursday,False,False,False,False,30854.0,30758.0,27504.0,26622.916666666668,4861,0.15508550280755487,26483
2025-01-02 14:30:00,30,35371,36964,32361,1409,6606,2301,19272,0,12,3183,1240,740,0,-450,-531,171,1397,0,1059,0,2,1,2025,14,30,1,3,1,Thursday,False,False,False,False,31344.0,30854.0,27807.0,26717.791666666668,3710,0.11464417045208738,28651
2025-01-02 15:00:00,31,36920,38504,33850,1451,6606,984,19272,0,3,2936,1209,632,0,-450,-531,702,1397,0,1164,0,2,1,2025,15,0,1,3,1,Thursday,False,False,False,False,32361.0,31344.0,28104.0,26837.5,2435,0.07193500738552437,31415
2025-01-02 15:30:00,32,38264,39850,35185,1492,6606,147,19272,0,5,3493,1210,634,0,-450,-531,727,1397,0,1172,0,2,1,2025,15,30,1,3,1,Thursday,False,False,False,False,33850.0,32361.0,28258.0,26981.8125,1639,0.046582350433423333,33546
2025-01-02 16:00:00,33,39309,40894,36045,1610,6606,0,19272,0,4,3348,1425,946,0,-450,-531,986,1397,0,1199,0,2,1,2025,16,0,1,3,1,Thursday,False,False,True,False,35185.0,33850.0,29332.0,27121.666666666668,1610,0.044666389235677624,34435
2025-01-02 16:30:00,34,40412,41996,37152,1728,6606,0,19272,0,3,3148,1436,968,0,-450,-531,996,1397,0,1207,0,2,1,2025,16,30,1,3,1,Thursday,False,False,True,False,36045.0,35185.0,30573.0,27258.729166666668,1728,0.046511627906976744,35424
2025-01-02 17:00:00,35,41103,42690,37714,1697,6606,0,19272,0,6,3044,1497,990,0,-450,-531,999,1397,0,1407,0,2,1,2025,17,0,1,3,1,Thursday,False,False,True,False,37152.0,36045.0,30977.0,27399.083333333332,1697,0.04499655300418943,36017
2025-01-02 17:30:00,36,41589,43177,38017,1666,6606,0,19272,0,7,3759,1500,991,0,-450,-531,999,1397,0,1421,0,2,1,2025,17,30,1,3,1,Thursday,False,False,True,False,37714.0,37152.0,31045.0,27544.333333333332,1666,0.043822500460320386,36351
2025-01-02 18:00:00,37,41707,43293,38123,1655,6606,0,19272,0,5,3907,1500,991,0,-450,-531,990,1397,0,1421,0,2,1,2025,18,0,1,3,1,Thursday,False,False,True,False,38017.0,37714.0,30715.0,27698.666666666668,1655,0.04341211342234347,36468
2025-01-02 18:30:00,38,41274,42861,37866,1643,6606,0,19272,0,6,3996,1500,991,0,-450,-531,989,1397,0,1421,0,2,1,2025,18,30,1,3,1,Thursday,False,False,True,False,38123.0,38017.0,30142.0,27859.583333333332,1643,0.04338984841282417,36223
2025-01-02 19:00:00,39,40726,42313,37470,1630,6606,0,19272,0,6,3721,1500,991,0,-450,-531,999,1397,0,1421,0,2,1,2025,19,0,1,3,1,Thursday,False,False,True,False,37866.0,38123.0,29570.0,28024.166666666668,1630,0.04350146784093942,35840
2025-01-02 19:30:00,40,39329,40919,36164,1616,6606,0,19272,0,9,3848,1500,991,0,-450,-531,999,1397,0,1421,0,2,1,2025,19,30,1,3,1,Thursday,False,False,True,False,37470.0,37866.0,28965.0,28174.145833333332,1616,0.04468532242008627,34548
2025-01-02 20:00:00,41,37688,39278,34646,1719,6606,0,19272,0,9,3918,1500,991,0,-450,-531,999,1397,0,1421,0,2,1,2025,20,0,1,3,1,Thursday,False,False,False,False,36164.0,37470.0,28445.0,28303.333333333332,1719,0.049616117300698495,32927
2025-01-02 20:30:00,42,36225,37815,33360,1821,6606,0,19272,0,9,3755,1500,991,0,-450,-531,999,1397,0,1421,0,2,1,2025,20,30,1,3,1,Thursday,False,False,False,False,34646.0,36164.0,27382.0,28427.875,1821,0.0545863309352518,31539
2025-01-02 21:00:00,43,34665,36255,31988,1886,6606,0,19272,0,9,4041,1500,974,0,-450,-531,996,1397,0,1421,0,2,1,2025,21,0,1,3,1,Thursday,False,False,False,False,33360.0,34646.0,26484.0,28542.541666666668,1886,0.05895960985369514,30102
2025-01-02 21:30:00,44,32999,34589,30513,1950,6606,0,19272,0,9,4152,1499,973,0,-450,-531,994,1397,0,1421,0,2,1,2025,21,30,1,3,1,Thursday,False,False,False,False,31988.0,33360.0,25340.0,28650.3125,1950,0.06390718710058008,28563
2025-01-02 22:00:00,45,31220,32810,28968,2081,6606,0,19272,0,9,4060,1429,973,0,-450,-531,578,1397,0,1421,0,2,1,2025,22,0,1,3,1,Thursday,False,False,False,False,30513.0,31988.0,24526.0,28742.854166666668,2081,0.07183789008561171,26887
2025-01-02 22:30:00,46,29654,31248,27557,2211,6606,0,19272,0,13,4258,1413,963,1,-450,-531,562,1397,0,1421,0,2,1,2025,22,30,1,3,1,Thursday,False,False,False,False,28968.0,30513.0,23266.0,28832.25,2211,0.080233697427151,25346
2025-01-02 23:00:00,47,28245,29777,26285,2361,6606,0,19272,0,13,4711,919,620,0,-450,-469,933,1397,0,1421,0,2,1,2025,23,0,1,3,1,Thursday,False,False,False,True,27557.0,28968.0,22276.0,28915.770833333332,2361,0.08982309301883204,23924
2025-01-02 23:30:00,48,27085,28656,25313,2510,6606,0,19274,0,12,4987,887,597,0,-450,-509,948,1397,0,1421,0,2,1,2025,23,30,1,3,1,Thursday,False,False,False,True,26285.0,27557.0,21513.0,28994.9375,2510,0.09915853514004662,22803
2025-01-03 00:00:00,1,27266,28874,25564,2611,6606,0,19274,0,27,5117,825,620,0,-450,-531,986,1397,0,1421,0,3,1,2025,0,0,1,4,1,Friday,False,False,False,True,25313.0,26285.0,21449.0,29080.666666666668,2611,0.10213581599123768,22953
2025-01-03 00:30:00,2,27226,28870,25674,2711,6606,0,19274,0,63,5345,833,625,0,-450,-531,987,1397,0,1421,0,3,1,2025,0,30,1,4,1,Friday,False,False,False,True,25564.0,25313.0,22173.0,29153.604166666668,2711,0.10559320713562359,22963
2025-01-03 01:00:00,3,26927,29029,25355,2756,6606,0,19274,0,521,5297,1428,739,1,-450,-531,944,1397,0,1421,0,3,1,2025,1,0,1,4,1,Friday,False,False,False,True,25674.0,25564.0,21806.0,29227.541666666668,2756,0.10869650956418853,22599
2025-01-03 01:30:00,4,26325,28492,24800,2801,6606,0,19274,0,623,5438,1452,744,1,-413,-531,942,1397,0,1421,0,3,1,2025,1,30,1,4,1,Friday,False,False,False,True,25355.0,25674.0,21180.0,29302.958333333332,2801,0.11294354838709678,21999
2025-01-03 02:00:00,5,25800,27927,24312,2763,6606,0,19274,0,628,5608,982,649,0,-368,-531,935,1397,0,1421,0,3,1,2025,2,0,1,4,1,Friday,False,False,False,True,24800.0,25355.0,20877.0,29374.520833333332,2763,0.11364758144126358,21549
2025-01-03 02:30:00,6,25401,27648,23968,2724,6606,0,19274,0,748,5486,957,640,0,-368,-531,926,1397,0,1421,0,3,1,2025,2,30,1,4,1,Friday,False,False,False,True,24312.0,24800.0,20476.0,29447.270833333332,2724,0.11365153538050735,21244
2025-01-03 03:00:00,7,25295,27492,23683,2685,6606,0,19274,0,698,5360,1200,551,1,-368,-531,308,1397,0,1421,0,3,1,2025,3,0,1,4,1,Friday,False,False,False,True,23968.0,24312.0,20043.0,29523.104166666668,2685,0.11337246125913102,20998
